"concept_code_1";"concept_code_2";"vocabulary_id_1";"vocabulary_id_2";"relationship_id";"valid_start_date";"valid_end_date";"invalid_reason"
"3282911000001102";OMOP302684;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3283611000001103";OMOP305586;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3283711000001107";OMOP4739586;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3284411000001103";OMOP5210799;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3284511000001104";OMOP3067752;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3284611000001100";OMOP3130816;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3284811000001101";OMOP2547104;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3285111000001107";OMOP5210799;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3285311000001109";OMOP4742337;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3285711000001108";OMOP4742337;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3285811000001100";OMOP2611186;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3288211000001108";OMOP2783697;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3289411000001104";"847203";dm+d;RxNorm;Maps to;2025-07-10;2099-12-31;
"3290811000001105";"847203";dm+d;RxNorm;Maps to;2025-07-10;2099-12-31;
"3292911000001101";"847203";dm+d;RxNorm;Maps to;2025-07-10;2099-12-31;
"3295011000001105";OMOP2782332;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3309711000001100";"847417";dm+d;RxNorm;Maps to;2025-07-10;2099-12-31;
"3310911000001107";OMOP3136430;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3311411000001108";OMOP3136430;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3311711000001102";OMOP3136430;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3312211000001102";OMOP4742295;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3312511000001104";OMOP4742295;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3312711000001109";OMOP4742295;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"3333211000001101";OMOP3130816;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"34043111000001107";OMOP2546877;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"34043311000001109";OMOP2546877;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"34043511000001103";OMOP2784018;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"35214411000001106";OMOP4740624;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"35214511000001105";OMOP4740624;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"35217011000001105";OMOP420220;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"36083011000001105";OMOP305586;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"36618411000001102";OMOP4832120;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"36620811000001106";OMOP4832115;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"36831511000001105";OMOP4991332;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"36831611000001109";OMOP4991332;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"36911411000001108";OMOP4912728;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37417111000001109";OMOP1005067;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37417311000001106";OMOP2546646;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37420011000001103";OMOP2569122;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37420511000001106";OMOP3130816;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37428911000001102";OMOP305610;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37439311000001106";OMOP420220;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37439511000001100";OMOP2805295;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37512211000001107";OMOP305610;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37550611000001102";OMOP2805369;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37551111000001104";OMOP2805295;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37590911000001103";OMOP305610;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37666411000001100";OMOP2805295;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37672311000001103";OMOP3067752;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37672711000001104";OMOP305586;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37694911000001103";OMOP3067756;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37695211000001108";OMOP3067756;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37695511000001106";OMOP2546877;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37695911000001104";OMOP2546877;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37719811000001104";OMOP2569122;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37751011000001101";OMOP4823784;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37751211000001106";OMOP3102358;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37971911000001107";OMOP2547104;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37972111000001104";OMOP311393;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37972311000001102";OMOP2805295;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37973111000001105";OMOP2546877;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37973411000001100";OMOP2546877;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"37992611000001100";OMOP3067756;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38074911000001109";OMOP3102358;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38116711000001101";OMOP305610;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38139611000001107";OMOP1005067;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38139811000001106";OMOP2546646;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38140011000001107";OMOP2569122;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38145011000001101";OMOP3067752;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38145211000001106";OMOP2783697;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38145411000001105";OMOP305586;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38170611000001104";OMOP2787500;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38171311000001104";OMOP3102358;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38456511000001103";OMOP2547104;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38457711000001106";OMOP311393;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38465911000001109";OMOP420220;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38480611000001109";OMOP420220;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"38501111000001103";OMOP2546174;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
